stop_id,stop_name,stop_url,stop_timezone,stop_lat,stop_lon
ESN,ESN,http://www.amtrak.com/stations/esn,America/New_York,38.811393,-76.064904
KNT,KNT,http://www.amtrak.com/stations/knt,America/New_York,38.966498,-76.240827
OCP,OCP,http://www.amtrak.com/stations/ocp,America/New_York,38.37621,-75.164144
OCM,OCM,http://www.amtrak.com/stations/ocm,America/New_York,38.334867,-75.102911
PHB,PHB,http://www.amtrak.com/stations/phb,America/New_York,39.952712,-75.156973
CTS,CTS,http://www.amtrak.com/stations/cts,America/New_York,44.603306,-75.184956
PTU,PTU,http://www.amtrak.com/stations/ptu,America/New_York,54.77395978,-101.84806319
PTY,PTY,http://www.amtrak.com/stations/pty,America/New_York,54.77395978,-101.84806319
STO,STO,http://www.amtrak.com/stations/sto,America/Los_Angeles,44.297476,-121.562472
RKF,RKF,http://www.amtrak.com/stations/rkf,America/New_York,43.116549,-85.601879
CDS,CDS,http://www.amtrak.com/stations/cds,America/New_York,43.219603,-85.570486
HWC,HWC,http://www.amtrak.com/stations/hwc,America/New_York,43.398305,-85.469631
MOR,MOR,http://www.amtrak.com/stations/mor,America/New_York,43.539299,-85.443821
SWD,SWD,http://www.amtrak.com/stations/swd,America/New_York,43.578627,-85.451237
BGP,BGP,http://www.amtrak.com/stations/bgp,America/New_York,43.673347,-85.483612
REE,REE,http://www.amtrak.com/stations/ree,America/New_York,43.88684,-85.521804
CLC,CLC,http://www.amtrak.com/stations/clc,America/New_York,44.270402,-85.389748
MTO,MTO,http://www.amtrak.com/stations/mto,America/New_York,44.410563,-85.398401
KGS,KGS,http://www.amtrak.com/stations/kgs,America/New_York,44.584797,-85.535201
TRV,TRV,http://www.amtrak.com/stations/trv,America/New_York,44.765169,-85.627845
CHL,CHL,http://www.amtrak.com/stations/chl,America/New_York,45.318448,-85.257941
PSK,PSK,http://www.amtrak.com/stations/psk,America/New_York,45.350252,-84.97136
ALA,ALA,http://www.amtrak.com/stations/ala,America/New_York,45.440201,-84.790596
PST,PST,http://www.amtrak.com/stations/pst,America/New_York,45.550636,-84.783762
MAK,MAK,http://www.amtrak.com/stations/mak,America/New_York,45.781335,-84.72577
STI,STI,http://www.amtrak.com/stations/sti,America/New_York,45.858556,-84.721153
KNS,KNS,http://www.amtrak.com/stations/kns,America/New_York,46.273752,-84.506535
SMI,SMI,http://www.amtrak.com/stations/smi,America/New_York,46.463461,-84.371705
JOC,JOC,http://www.amtrak.com/stations/joc,America/Chicago,43.089988,-88.763099
BRB,BRB,http://www.amtrak.com/stations/brb,America/Chicago,43.459349,-89.773676
SPA,SPA,http://www.amtrak.com/stations/spa,America/Chicago,43.923258,-90.818639
LSW,LSW,http://www.amtrak.com/stations/lsw,America/Chicago,43.817112,-91.229332
BDU,BDU,http://www.amtrak.com/stations/bdu,America/Chicago,44.729865,-88.446964
ANT,ANT,http://www.amtrak.com/stations/ant,America/Denver,38.665671,-106.845967
CBC,CBC,http://www.amtrak.com/stations/cbc,America/Denver,38.870357,-106.980905
AAM,AAM,http://www.amtrak.com/stations/aam,America/New_York,43.39172,-84.644832
MPT,MPT,http://www.amtrak.com/stations/mpt,America/New_York,43.58182,-84.772629
CLR,CLR,http://www.amtrak.com/stations/clr,America/New_York,43.840968,-84.767465
HGL,HGL,http://www.amtrak.com/stations/hgl,America/New_York,44.335421,-84.80111
GYG,GYG,http://www.amtrak.com/stations/gyg,America/New_York,44.64765,-84.708063
GYL,GYL,http://www.amtrak.com/stations/gyl,America/New_York,45.027057,-84.691914
WEL,WEL,http://www.amtrak.com/stations/wel,America/Chicago,37.274929,-97.381842
LLR,LLR,http://www.amtrak.com/stations/llr,America/New_York,54.77395978,-101.84806319
BKV,BKV,http://www.amtrak.com/stations/bkv,America/New_York,54.77395978,-101.84806319
CCV,CCV,http://www.amtrak.com/stations/ccv,America/New_York,54.77395978,-101.84806319
LEF,LEF,http://www.amtrak.com/stations/lef,America/New_York,54.77395978,-101.84806319
FRS,FRS,http://www.amtrak.com/stations/frs,America/New_York,54.77395978,-101.84806319
LRV,LRV,http://www.amtrak.com/stations/lrv,America/New_York,54.77395978,-101.84806319
RIP,RIP,http://www.amtrak.com/stations/rip,America/New_York,54.77395978,-101.84806319
BRU,BRU,http://www.amtrak.com/stations/bru,America/New_York,54.77395978,-101.84806319
MPV,MPV,http://www.amtrak.com/stations/mpv,America/New_York,54.77395978,-101.84806319
RRV,RRV,http://www.amtrak.com/stations/rrv,America/New_York,54.77395978,-101.84806319
BLR,BLR,http://www.amtrak.com/stations/blr,America/New_York,54.77395978,-101.84806319
SEB,SEB,http://www.amtrak.com/stations/seb,America/New_York,54.77395978,-101.84806319
BWE,BWE,http://www.amtrak.com/stations/bwe,America/New_York,54.77395978,-101.84806319
OTN,OTN,http://www.amtrak.com/stations/otn,America/New_York,54.77395978,-101.84806319
WBL,WBL,http://www.amtrak.com/stations/wbl,America/New_York,54.77395978,-101.84806319
HAE,HAE,http://www.amtrak.com/stations/hae,America/New_York,54.77395978,-101.84806319
MSA,MSA,http://www.amtrak.com/stations/msa,America/New_York,54.77395978,-101.84806319
EDG,EDG,http://www.amtrak.com/stations/edg,America/New_York,54.77395978,-101.84806319
PRV,PRV,http://www.amtrak.com/stations/prv,America/New_York,54.77395978,-101.84806319
NWF,NWF,http://www.amtrak.com/stations/nwf,America/New_York,54.77395978,-101.84806319
FAV,FAV,http://www.amtrak.com/stations/fav,America/New_York,54.77395978,-101.84806319
NSF,NSF,http://www.amtrak.com/stations/nsf,America/New_York,35.794203,-78.706292
LEX,LEX,http://www.amtrak.com/stations/lex,America/New_York,35.820856,-80.251565
NWB,NWB,http://www.amtrak.com/stations/nwb,America/New_York,41.636026,-70.927564
